id,title,classification,verified_by,soc_code,soc_resolved_via,onet_occupation_title,job_zone,oes_employment,onet,careeronestop,bls_ooh,bls_oes,flags,note,primary_industry,source_url,created_at
fc405513-fd28-41b9-a8e2-9a2eb63247ac,Data Security Analyst,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,15-1212.00,onet_url,Information Security Analysts,4,190650,yes,yes,yes,yes,"industry: O*NET SOC 15-1212.00 maps to Cybersecurity, row has Tech & Engineering",,Tech & Engineering,https://www.onetonline.org/link/summary/15-1212.00,2026-05-17T02:02:44.782024+00:00
fc427a67-f191-4d8d-91c4-33d1637e5c67,Medical Researcher,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,19-1042.00,onet_url,"Medical Scientists, Except Epidemiologists",5,172340,yes,yes,yes,yes,,,Healthcare & Medicine,https://www.onetonline.org/link/summary/19-1042.00,2026-04-22T02:52:29.856816+00:00
fc447e03-4e02-4a46-9464-9f01808cbcfc,Retail Fashion Buyer,VERIFIED BUT FLAGGED,O*NET+CareerOneStop,13-1023.00,onet_url,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",4,,yes,yes,no,no,"industry: O*NET SOC 13-1023.00 maps to Supply Chain & Operations, row has Fashion & Beauty",,Fashion & Beauty,https://www.onetonline.org/link/summary/13-1023.00,2026-05-02T01:49:55.414102+00:00
fc461607-e316-41a3-870a-08db829e75db,Virtual School Principal,VERIFIED BUT FLAGGED,O*NET+BLS OES,11-9039.00,title_exact,"Education Administrators, All Other",,55130,yes,no,no,yes,"industry: O*NET SOC 11-9039.00 maps to Education & Coaching, row has Gaming & Esports",,Gaming & Esports,https://www.bls.gov/ooh/management/education-administrators.htm,2026-04-22T02:52:31.660242+00:00
fc4758a9-8031-44e0-a305-3778712a5a41,Hockey Coach,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2022.00,onet_url,Coaches and Scouts,4,248950,yes,yes,yes,yes,,,Sports & Fitness,https://www.onetonline.org/link/summary/27-2022.00,2026-05-06T01:53:45.846841+00:00
fc495914-7347-4463-b0d6-f4803e6e2297,Network Administrator,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,15-1244.00,onet_url,Network and Computer Systems Administrators,4,314340,yes,yes,yes,yes,,,Cybersecurity,https://www.onetonline.org/link/summary/15-1244.00,2026-04-22T02:52:31.845128+00:00
fc504a27-e6e6-44a0-b943-0479b136ebea,Sustainable Agriculture Advisor,VERIFIED BUT FLAGGED,O*NET+CareerOneStop,13-1023.00,onet_url,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",4,,yes,yes,no,no,"industry: O*NET SOC 13-1023.00 maps to Supply Chain & Operations, row has Environment & Sustainability",,Environment & Sustainability,https://www.onetonline.org/link/summary/13-1023.00,2026-04-22T02:52:31.660242+00:00
fc53dc0d-0883-4e8d-aced-70c27a05750b,Graphic Design Director,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1011.00,onet_url,Art Directors,4,53070,yes,yes,yes,yes,,,Marketing & Communications,https://www.onetonline.org/link/summary/27-1011.00,2026-04-22T02:52:34.05043+00:00
fc57cc18-5283-49f3-bd42-510b9c2dae5f,Documentary Photographer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-4021.00,onet_base,Photographers,3,51760,yes,yes,yes,yes,,,Media & Journalism,https://www.onetonline.org/link/summary/27-4021.06,2026-04-22T02:52:30.082186+00:00
fc679fc4-2378-40d6-8b4b-0d844a2aa05f,Virtual Reality Experience Designer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1014.00,onet_url,Special Effects Artists and Animators,4,19970,yes,yes,yes,yes,,,Arts & Performance,https://www.onetonline.org/link/summary/27-1014.00,2026-07-24T03:18:52.912227+00:00
fc70f722-76df-4c05-9bbd-a5a18ad39f49,Pharmaceutical Researcher,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,19-1021.00,onet_url,Biochemists and Biophysicists,5,33830,yes,yes,yes,yes,,,Healthcare & Medicine,https://www.onetonline.org/link/summary/19-1021.00,2026-04-22T02:52:34.465719+00:00
fc7c3544-202c-4294-bd06-c53d7ac22585,Performance Poetry Coach,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2042.00,onet_base,Musicians and Singers,4,36180,yes,yes,yes,yes,,,Arts & Performance,https://www.onetonline.org/link/summary/27-2042.01,2026-05-13T02:06:09.122173+00:00
fc8255e3-207b-4b06-b1e6-513f45030f9b,Licensing Consultant (IP),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1111.00,title_exact,Management Analysts,4,898280,yes,yes,yes,yes,,,Entrepreneurship,https://www.bls.gov/ooh/business-and-financial-operations/management-analysts.htm,2026-05-17T02:02:06.248124+00:00
fc8c67bf-e744-4103-b3f1-cf563c7d1ca8,Niche Product Entrepreneur,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",Marketing & Communications,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,2026-04-22T02:52:33.087307+00:00
fc90be81-8478-439a-92a7-fe203a7c6236,Scuba Diving Instructor,VERIFIED,O*NET+CareerOneStop+BLS OES,39-3091.00,onet_url,Amusement and Recreation Attendants,,397830,yes,yes,no,yes,,,Sports & Fitness,https://www.onetonline.org/link/summary/39-3091.00,2026-05-14T02:09:24.51084+00:00
fc946614-8316-47be-bf30-ef5901dcedda,Land Surveyor,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,17-1022.00,onet_url,Surveyors,4,50830,yes,yes,yes,yes,,,Architecture & Urban Planning,https://www.onetonline.org/link/summary/17-1022.00,2026-08-05T02:55:53.073588+00:00
fc962015-0bc2-4512-a8c7-3352700cb42c,Performance Capture Artist,UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 27-2014.00 is not in the O*NET taxonomy, and neither is its base",Gaming & Esports,https://www.onetonline.org/link/summary/27-2014.00,2026-04-22T02:52:32.086589+00:00
fcadfc4d-2374-4741-b3a0-9b4845c033bd,Beauty Product Packaging Designer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1021.00,onet_url,Commercial and Industrial Designers,4,33490,yes,yes,yes,yes,,,Fashion & Beauty,https://www.onetonline.org/link/summary/27-1021.00,2026-08-08T01:59:16.84925+00:00
fcb72861-190e-423a-a84a-515ad70c4416,Clinical Research Assistant,VERIFIED,O*NET+CareerOneStop,29-2011.01,onet_url,Cytogenetic Technologists,4,,yes,yes,no,no,,,Science & Research,https://www.onetonline.org/link/summary/29-2011.01,2026-06-22T03:27:01.841434+00:00
fcbde42b-deb1-48a0-aa69-69464d438b8b,Community-Focused Social Enterprise Founder,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""general-managers-and-top-executives"" matches no O*NET occupation title",Entrepreneurship,https://www.bls.gov/ooh/management/general-managers-and-top-executives.htm,2026-04-27T08:00:51.853092+00:00
fcc99fdf-918e-4c9b-a4f4-799b29b70175,Municipal Planner,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,19-3051.00,title_exact,Urban and Regional Planners,5,44230,yes,yes,yes,yes,,,Gaming & Esports,https://www.bls.gov/ooh/architecture-and-engineering/urban-and-regional-planners.htm,2026-04-22T02:52:30.47108+00:00
fcd1f06c-965f-4619-81f3-c0206148f6c8,Personal Brand Coach (Self-Published),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3031.00,onet_url,Public Relations Specialists,4,283380,yes,yes,yes,yes,"industry: O*NET SOC 27-3031.00 maps to Marketing & Communications, row has Entrepreneurship; requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Entrepreneurship,https://www.onetonline.org/link/summary/27-3031.00,2026-05-10T01:55:59.889685+00:00
fcd24223-1c9a-4e58-a988-d1f4d1ebae80,Community Health Worker Coordinator,VERIFIED,O*NET+CareerOneStop+BLS OES,21-1094.00,onet_url,Community Health Workers,4,61660,yes,yes,no,yes,,,Social Impact & Nonprofit,https://www.onetonline.org/link/summary/21-1094.00,2026-04-22T06:27:26.173111+00:00
fce29528-72b0-4f90-988a-49c3146969ac,Design Strategist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1024.00,onet_url,Graphic Designers,4,197830,yes,yes,yes,yes,,,Design & Creative,https://www.onetonline.org/link/summary/27-1024.00,2026-06-08T02:37:16.919896+00:00
fcf68e41-1c31-4781-9787-565cf9a47791,Graphics Reporter,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3031.00,onet_url,Public Relations Specialists,4,283380,yes,yes,yes,yes,"industry: O*NET SOC 27-3031.00 maps to Marketing & Communications, row has Media & Journalism",,Media & Journalism,https://www.onetonline.org/link/summary/27-3031.00,2026-06-26T04:14:49.685895+00:00
fd1622f1-953e-467d-a4b3-591ec49253c0,E-commerce Entrepreneur,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,11-2022.00,onet_url,Sales Managers,4,637080,yes,yes,no,yes,"requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Marketing & Communications,https://www.onetonline.org/link/summary/11-2022.00,2026-04-22T02:52:32.905098+00:00
fd168c12-d416-4179-89f6-87827d862335,Mental Health Program Coordinator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,11-9121.02,onet_url,Water Resource Specialists,4,108690,yes,yes,no,yes,"industry: O*NET SOC 11-9121.02 maps to Science & Research, row has Social Impact & Nonprofit",,Social Impact & Nonprofit,https://www.onetonline.org/link/summary/11-9121.02,2026-05-23T02:04:06.389353+00:00
fd29f4f3-69eb-4495-a9f0-50a3f33f77e3,Food Security Program Coordinator,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,11-9151.00,onet_url,Social and Community Service Managers,4,209330,yes,yes,yes,yes,,,Social Impact & Nonprofit,https://www.onetonline.org/link/summary/11-9151.00,2026-07-30T02:48:28.887065+00:00
fd2d952c-6f64-4fa1-baaa-558c2413c4d0,Social Services Case Manager,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,21-1093.00,onet_url,Social and Human Service Assistants,4,437860,yes,yes,yes,yes,,,Social Impact & Nonprofit,https://www.onetonline.org/link/summary/21-1093.00,2026-04-22T03:24:52.128175+00:00
fd397ba5-a267-4f5c-8d27-07a465da8a29,Academic Subject Matter Expert,VERIFIED,O*NET+BLS OOH+BLS OES,25-1199.00,title_exact,"Postsecondary Teachers, All Other",,149840,yes,no,yes,yes,,,Education & Coaching,https://www.bls.gov/ooh/education-and-training/postsecondary-teachers.htm,2026-08-10T02:11:13.330731+00:00
fd442ca7-cdfd-4fc7-b5e6-bf326ed23460,Mental Health Counselor (Licensed),VERIFIED BUT FLAGGED,O*NET+BLS OOH+BLS OES,19-3039.00,title_exact,"Psychologists, All Other",,18820,yes,no,yes,yes,"industry: O*NET SOC 19-3039.00 maps to Science & Research, row has Healthcare & Medicine",,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/psychologists.htm,2026-06-19T02:54:41.908613+00:00
fd46ce0a-65ca-4df9-b502-db38b2918d77,Resort Guest Services Manager,UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 39-1011.00 is not in the O*NET taxonomy, and neither is its base",Hospitality & Events,https://www.onetonline.org/link/summary/39-1011.00,2026-05-23T02:01:29.401107+00:00
fd4a521f-cff3-4b31-b504-b399240ec2d2,Live Comedy Venue Booker,VERIFIED,O*NET+CareerOneStop+BLS OES,13-1011.00,onet_url,"Agents and Business Managers of Artists, Performers, and Athletes",4,12620,yes,yes,no,yes,,,Arts & Performance,https://www.onetonline.org/link/summary/13-1011.00,2026-07-05T03:59:17.260151+00:00
fd4bc388-3fa8-4ee1-9e5d-bc62c84ad8e0,Niche Consulting Boutique Owner,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1111.00,title_exact,Management Analysts,4,898280,yes,yes,yes,yes,,,Entrepreneurship,https://www.bls.gov/ooh/business-and-financial-operations/management-analysts.htm,2026-07-12T03:29:56.793726+00:00
fd5b0855-7a90-4742-9d3f-725e1b121949,Makeup Artist for Theater & Film,VERIFIED,O*NET+CareerOneStop+BLS OES,39-5091.00,onet_url,"Makeup Artists, Theatrical and Performance",3,2340,yes,yes,no,yes,,,Fashion & Beauty,https://www.onetonline.org/link/summary/39-5091.00,2026-07-22T03:18:32.19122+00:00
fd637eec-379f-4300-8e0d-231546fc6471,High School Debate Coach,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",Education & Coaching,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,2026-04-23T06:30:28.137785+00:00
fd697432-d719-45a6-acf0-e7b19041ff98,Communications Director (Nonprofit),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3031.00,onet_url,Public Relations Specialists,4,283380,yes,yes,yes,yes,"industry: O*NET SOC 27-3031.00 maps to Marketing & Communications, row has Media & Journalism",,Media & Journalism,https://www.onetonline.org/link/summary/27-3031.00,2026-05-10T01:56:29.780776+00:00
fd6b411b-c014-4341-9986-64f78646df6f,Tech Reviewer/Blogger,UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 27-3022.00 is not in the O*NET taxonomy, and neither is its base",Media & Journalism,https://www.onetonline.org/link/summary/27-3022.00,2026-04-22T02:52:31.20659+00:00
fd6c3899-ecc1-489d-a827-4e30762985f6,AI Tool Creator (No-Code),VERIFIED,O*NET+CareerOneStop+BLS OES,15-1299.01,onet_url,Web Administrators,4,435370,yes,yes,no,yes,,,Entrepreneurship,https://www.onetonline.org/link/summary/15-1299.01,2026-08-04T03:15:37.370868+00:00
fd708e2f-dae9-449e-b19a-a88226e97675,Curriculum Specialist (Higher Ed),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,25-9031.00,onet_url,Instructional Coordinators,5,227760,yes,yes,yes,yes,,,Education & Coaching,https://www.onetonline.org/link/summary/25-9031.00,2026-06-12T02:32:34.893123+00:00
fd754ee6-8003-41e1-8d69-440794e6792b,Subscription Service Operator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,11-3051.00,onet_url,Industrial Production Managers,4,246250,yes,yes,yes,yes,"industry: O*NET SOC 11-3051.00 maps to Supply Chain & Operations, row has Entrepreneurship; requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Entrepreneurship,https://www.onetonline.org/link/summary/11-3051.00,2026-04-24T06:32:32.373095+00:00
fd770d7b-5ffd-4270-be70-8af192982e3b,Astrobiologist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,19-1021.00,onet_url,Biochemists and Biophysicists,5,33830,yes,yes,yes,yes,,,Science & Research,https://www.onetonline.org/link/summary/19-1021.00,2026-07-31T03:30:46.568839+00:00
fd84b9d5-d2f7-46eb-8e54-7e62ad3f9b99,Digital Media Strategist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3031.00,onet_url,Public Relations Specialists,4,283380,yes,yes,yes,yes,,,Marketing & Communications,https://www.onetonline.org/link/summary/27-3031.00,2026-04-22T02:52:30.264317+00:00
fd85a005-2910-4883-99c1-d66da9e13bb6,Study Abroad Coordinator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,11-9033.00,onet_url,"Education Administrators, Postsecondary",5,180470,yes,yes,no,yes,"industry: O*NET SOC 11-9033.00 maps to Education & Coaching, row has Hospitality & Events",,Hospitality & Events,https://www.onetonline.org/link/summary/11-9033.00,2026-04-22T02:52:33.675655+00:00
fd8c9b20-f1fa-44c3-a1ce-37c6894ea875,Print-on-Demand Shop Owner,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,11-1011.00,onet_url,Chief Executives,5,204350,yes,yes,yes,yes,"requirements: text implies level 1, O*NET Job Zone 5 implies 4",,Marketing & Communications,https://www.onetonline.org/link/summary/11-1011.00,2026-04-22T02:52:34.465719+00:00
fd925a41-d47b-4c18-a5e8-ccfd8b1b9d0e,Commodity Trader,VERIFIED,O*NET+CareerOneStop+BLS OES,41-4011.00,onet_url,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",4,284800,yes,yes,no,yes,,,Business & Finance,https://www.onetonline.org/link/summary/41-4011.00,2026-04-22T02:52:32.086589+00:00
fd957428-18b0-446b-aa26-a02c64b44918,Music Therapy Specialist,VERIFIED,O*NET+CareerOneStop+BLS OES,29-1161.00,onet_url,Nurse Midwives,5,7920,yes,yes,no,yes,,,Education & Coaching,https://www.onetonline.org/link/summary/29-1161.00,2026-04-22T02:52:34.616352+00:00
fda0243a-31ba-4fdf-8723-6e8eeb8c370a,Interior Acoustic Designer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1021.00,onet_url,Commercial and Industrial Designers,4,33490,yes,yes,yes,yes,,,Design & Creative,https://www.onetonline.org/link/summary/27-1021.00,2026-07-05T03:59:35.657043+00:00
fda54c37-1b8c-4293-9ea9-0076591bc25c,Restorative Justice Facilitator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,21-1093.00,onet_url,Social and Human Service Assistants,4,437860,yes,yes,yes,yes,"industry: O*NET SOC 21-1093.00 maps to Social Impact & Nonprofit, row has Gaming & Esports",,Gaming & Esports,https://www.onetonline.org/link/summary/21-1093.00,2026-04-22T02:52:32.086589+00:00
fda66578-865a-4f59-918e-2fbaa882ef35,Athletics Coach (Collegiate),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2022.00,onet_url,Coaches and Scouts,4,248950,yes,yes,yes,yes,,,Sports & Fitness,https://www.onetonline.org/link/summary/27-2022.00,2026-08-10T02:12:15.802892+00:00
fdb0c736-63d4-4877-bf66-11c4b709072d,Sustainable Apparel Designer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1022.00,onet_url,Fashion Designers,3,21450,yes,yes,yes,yes,,,Fashion & Beauty,https://www.onetonline.org/link/summary/27-1022.00,2026-04-22T02:52:32.680575+00:00
fdb72649-c289-4202-83b5-7c2adbf5b904,Education Justice Advocate,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,21-1094.00,onet_url,Community Health Workers,4,61660,yes,yes,no,yes,"industry: O*NET SOC 21-1094.00 maps to Healthcare & Medicine, row has Social Impact & Nonprofit",,Social Impact & Nonprofit,https://www.onetonline.org/link/summary/21-1094.00,2026-05-04T01:53:24.0117+00:00
fdb7437d-fd32-42df-8291-6d4d67a65bbb,Secure AI Systems Auditor,VERIFIED,O*NET+CareerOneStop+BLS OES,15-1299.01,onet_url,Web Administrators,4,435370,yes,yes,no,yes,,,Cybersecurity,https://www.onetonline.org/link/summary/15-1299.01,2026-08-18T01:35:32.337163+00:00
fdc8d265-f1e6-4ef2-9887-0b373e2ceac4,Supply Chain Finance Specialist,VERIFIED,O*NET+CareerOneStop+BLS OES,13-2011.00,onet_url,Accountants and Auditors,4,1449500,yes,yes,no,yes,,,Business & Finance,https://www.onetonline.org/link/summary/13-2011.00,2026-04-26T06:30:00.312297+00:00
fdcd6ea8-3a72-4e09-bb7f-9f56269ce6ce,Chef de Cuisine (Hotel),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,35-1011.00,onet_url,Chefs and Head Cooks,3,200040,yes,yes,yes,yes,"industry: O*NET SOC 35-1011.00 maps to Food & Culinary, row has Hospitality & Events",,Hospitality & Events,https://www.onetonline.org/link/summary/35-1011.00,2026-06-04T02:39:58.507875+00:00
fde06611-e433-4178-acf3-dc4f196d40c3,Ceramic Tile Setter (Artist),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,47-2181.00,onet_base,Roofers,,135490,yes,yes,no,yes,"industry: O*NET SOC 47-2181.00 maps to Architecture & Urban Planning, row has Arts & Performance",,Arts & Performance,https://www.onetonline.org/link/summary/47-2181.02,2026-08-07T02:56:52.462567+00:00
fde744e6-742d-4e64-b5cf-d1e3c51fbac0,Digital Literacy Instructor,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",Education & Coaching,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,2026-04-22T02:52:31.20659+00:00
fdf2b42f-1fe6-4cb2-844a-8a530805ade6,Live Sound Engineer,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,27-4014.00,onet_url,Sound Engineering Technicians,3,13080,yes,yes,no,yes,"industry: O*NET SOC 27-4014.00 maps to Media & Journalism, row has Hospitality & Events",,Hospitality & Events,https://www.onetonline.org/link/summary/27-4014.00,2026-04-22T02:52:34.465719+00:00
fdf63749-1400-494a-9593-2cab4d630b0a,Ocean Conservation Scientist,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,19-4099.01,onet_url,Quality Control Analysts,3,73910,yes,yes,no,yes,"requirements: text implies level 4, O*NET Job Zone 3 implies 2",,Environment & Sustainability,https://www.onetonline.org/link/summary/19-4099.01,2026-04-22T02:52:29.422718+00:00
fdfb63da-723e-41f4-9471-2ea2b390fa1f,Meal Kit Delivery Entrepreneur,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,11-1011.00,onet_url,Chief Executives,5,204350,yes,yes,yes,yes,"requirements: text implies level 1, O*NET Job Zone 5 implies 4",,Entrepreneurship,https://www.onetonline.org/link/summary/11-1011.00,2026-05-18T02:12:47.891207+00:00
fe04d74b-7417-49e6-8d44-f544ccc94e62,Hotel Convention Services Manager,UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 39-1011.00 is not in the O*NET taxonomy, and neither is its base",Hospitality & Events,https://www.onetonline.org/link/summary/39-1011.00,2026-07-27T03:40:02.006384+00:00
fe09d3cb-afad-4628-911c-017a62b780d9,Set Designer (Film & TV),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1027.00,onet_url,Set and Exhibit Designers,5,10630,yes,yes,yes,yes,"industry: O*NET SOC 27-1027.00 maps to Design & Creative, row has Science & Research",,Science & Research,https://www.onetonline.org/link/summary/27-1027.00,2026-04-22T02:52:30.082186+00:00
fe115403-8500-4138-bd45-342932993dac,Cricket Coach,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2022.00,onet_url,Coaches and Scouts,4,248950,yes,yes,yes,yes,,,Sports & Fitness,https://www.onetonline.org/link/summary/27-2022.00,2026-04-22T02:52:30.082186+00:00
